tstart 0.000000
tend 1.830000
errx 0.008701
erro 0.065787
shoulder_pitch 38.372232 66.627768
shoulder_roll 25.285816 134.714184
shoulder_yaw 84.090678 32.909322
elbow 2.144350 88.855650
wrist_prosup 112.485988 7.514012
wrist_pitch 50.919769 54.080231
wrist_yaw 44.999979 0.000021
hand_fingers 49.999127 10.000873
thumb_oppose 10.128411 79.871589
thumb_proximal 9.993873 80.006127
thumb_distal 9.972339 170.027661
index_proximal 10.069637 79.930363
index_distal 10.020009 169.979991
middle_proximal 10.071855 79.928145
middle_distal 10.022316 169.977684
pinky 10.091890 259.908110
torso_yaw 77.707972 22.292028
torso_roll 29.925219 30.074781
torso_pitch 33.831822 56.168178
